,movieId,imdbId
11186,49013,452681
11187,49035,47969
11188,49037,288491
11189,49050,411098
11190,49060,108432
11191,49063,67275
11192,49079,30149
11193,49082,32221
11194,49085,57277
11195,49098,53454
11196,49110,104905
11197,49115,439478
11198,49130,401445
11199,49132,811136
11200,49183,417243
11201,49200,40367
11202,49205,433442
11203,49220,470765
11204,49225,457496
11205,49263,486585
11206,49265,420901
11207,49272,381061
11208,49274,366548
11209,49276,454987
11210,49278,453467
11211,49280,308055
11212,49282,790604
11213,49284,499603
11214,49286,457939
11215,49291,33740
11216,49299,347449
11217,49312,448124
11218,49314,433387
11219,49330,490166
11220,49347,460792
11221,49355,29957
11222,49359,71381
11223,49371,21148
11224,49379,23731
11225,49389,439
11226,49394,59719
11227,49396,365830
11228,49402,53810
11229,49412,31500
11230,49422,464913
11231,49435,393635
11232,49464,40795
11233,49494,74776
11234,49518,378378
11235,49524,762121
11236,49526,480271
11237,49528,454970
11238,49530,450259
11239,49571,27545
11240,49591,72886
11241,49593,59710
11242,49615,491244
11243,49642,488658
11244,49644,479965
11245,49647,413895
11246,49649,449010
11247,49651,479143
11248,49663,472113
11249,49666,422295
11250,49668,14945
11251,49688,46889
11252,49691,399934
11253,49735,443431
11254,49739,379918
11255,49746,22550
11256,49752,23385
11257,49754,85398
11258,49757,91786
11259,49759,70337
11260,49766,49471
11261,49769,55464
11262,49772,446755
11263,49793,758794
11264,49815,381348
11265,49817,84509
11266,49822,343737
11267,49824,443489
11268,49856,487503
11269,49872,831315
11270,49899,478324
11271,49902,65622
11272,49910,463998
11273,49917,783612
11274,49926,422491
11275,49929,64536
11276,49932,460829
11277,49951,75177
11278,49953,90798
11279,49955,364120
11280,49957,464049
11281,49961,465551
11282,49973,68370
11283,49985,33582
11284,49994,120448
11285,50003,398913
11286,50005,473444
11287,50011,808185
11288,50059,109644
11289,50064,452624
11290,50066,428038
11291,50068,498380
11292,50076,36275
11293,50147,454082
11294,50149,308353
11295,50151,763840
11296,50153,462229
11297,50158,775539
11298,50160,482546
11299,50162,344854
11300,50165,220806
11301,50183,323120
11302,50208,359254
11303,50229,62873
11304,50253,43455
11305,50259,468526
11306,50271,465676
11307,50274,489327
11308,50279,397551
11309,50347,382271
11310,50349,22626
11311,50354,45081
11312,50356,43918
11313,50379,422133
11314,50382,464828
11315,50440,772193
11316,50442,426883
11317,50445,455960
11318,50447,783238
11319,50477,54377
11320,50488,38984
11321,50514,457655
11322,50517,497986
11323,50533,478160
11324,50541,121210
11325,50550,415234
11326,50572,373445
11327,50574,90881
11328,50583,468795
11329,50585,31516
11330,50589,366721
11331,50594,60959
11332,50601,398808
11333,50610,453453
11334,50613,369359
11335,50615,76263
11336,50628,758743
11337,50630,376181
11338,50641,76162
11339,50651,822389
11340,50658,473434
11341,50685,473308
11342,50703,846789
11343,50705,418004
11344,50740,58578
11345,50742,66356
11346,50754,39651
11347,50774,417072
11348,50792,395495
11349,50794,475394
11350,50796,397044
11351,50798,799949
11352,50800,425430
11353,50802,490084
11354,50804,367959
11355,50806,477051
11356,50821,60168
11357,50828,139820
11358,50842,469754
11359,50851,380268
11360,50858,441774
11361,50872,382932
11362,50886,428541
11363,50892,377079
11364,50898,55093
11365,50912,401711
11366,50923,469263
11367,50940,432972
11368,50944,478024
11369,50949,56210
11370,50954,482527
11371,50970,66115
11372,50977,84861
11373,51004,469062
11374,51007,444182
11375,51014,62908
11376,51019,406216
11377,51037,450340
11378,51044,61937
11379,51053,379473
11380,51060,27672
11381,51063,425601
11382,51077,259324
11383,51080,401997
11384,51082,778661
11385,51084,758766
11386,51086,481369
11387,51088,499554
11388,51091,462200
11389,51094,375785
11390,51103,463903
11391,51106,339526
11392,51111,77350
11393,51119,88983
11394,51127,449121
11395,51167,476735
11396,51174,432402
11397,51182,75163
11398,51185,461872
11399,51187,435680
11400,51194,469937
11401,51203,63210
11402,51207,94057
11403,51209,60586
11404,51246,55399
11405,51249,52805
11406,51251,67229
11407,51255,425112
11408,51265,60287
11409,51277,78243
11410,51287,26663
11411,51300,72317
11412,51302,53244
11413,51312,398883
11414,51314,465188
11415,51317,320042
11416,51321,36104
11417,51341,474622
11418,51354,67047
11419,51357,112681
11420,51372,173714
11421,51380,67647
11422,51402,386862
11423,51412,435705
11424,51418,443456
11425,51433,399738
11426,51455,301555
11427,51457,492466
11428,51471,454776
11429,51486,418110
11430,51498,264323
11431,51503,92226
11432,51520,94118
11433,51528,55858
11434,51535,120186
11435,51540,443706
11436,51545,425379
11437,51559,137863
11438,51573,36154
11439,51575,486946
11440,51577,429277
11441,51579,420757
11442,51605,385842
11443,51617,88326
11444,51619,81036
11445,51638,33253
11446,51660,482629
11447,51662,416449
11448,51666,475937
11449,51678,45943
11450,51686,28373
11451,51689,229625
11452,51691,39847
11453,51694,477095
11454,51698,768212
11455,51705,482088
11456,51709,468492
11457,51773,56825
11458,51800,218379
11459,51809,468548
11460,51817,101725
11461,51820,54885
11462,51834,416508
11463,51847,458367
11464,51857,55506
11465,51884,433416
11466,51886,408056
11467,51891,59303
11468,51894,19071
11469,51903,770772
11470,51905,429068
11471,51911,52832
11472,51917,465670
11473,51921,376650
11474,51925,477071
11475,51927,455760
11476,51931,490204
11477,51933,475355
11478,51935,822854
11479,51937,800069
11480,51939,453556
11481,51991,450450
11482,52005,382765
11483,52009,66413
11484,52016,374089
11485,52033,44105
11486,52037,444112
11487,52042,389557
11488,52078,483578
11489,52088,417614
11490,52101,41870
11491,52104,117214
11492,52106,152438
11493,52108,95385
11494,52118,271210
11495,52153,52809
11496,52170,314067
11497,52173,33802
11498,52180,298082
11499,52182,459605
11500,52189,408318
11501,52202,43643
11502,52227,428446
11503,52237,51055
11504,52241,427470
11505,52245,445934
11506,52265,443723
11507,52273,415023
11508,52279,422774
11509,52281,462322
11510,52283,444682
11511,52285,476995
11512,52287,396555
11513,52299,419434
11514,52319,76584
11515,52321,479537
11516,52326,23960
11517,52328,448134
11518,52352,25335
11519,52356,424908
11520,52365,424338
11521,52375,462338
11522,52378,42792
11523,52413,114863
11524,52418,421974
11525,52424,72037
11526,52427,133170
11527,52435,60345
11528,52443,493247
11529,52448,455957
11530,52456,457433
11531,52458,486822
11532,52460,446013
11533,52462,455326
11534,52489,39735
11535,52495,78326
11536,52528,66491
11537,52545,492481
11538,52548,376196
11539,52551,780595
11540,52561,794374
11541,52570,64482
11542,52572,70351
11543,52579,450188
11544,52581,70557
11545,52589,105242
11546,52591,445946
11547,52604,488120
11548,52606,488085
11549,52617,835787
11550,52634,39840
11551,52644,452702
11552,52666,103793
11553,52668,419843
11554,52690,33530
11555,52694,453451
11556,52696,38165
11557,52709,419420
11558,52712,435670
11559,52715,772178
11560,52717,443473
11561,52722,413300
11562,52724,338216
11563,52730,329737
11564,52742,42490
11565,52767,75610
11566,52773,436460
11567,52781,464038
11568,52784,856008
11569,52796,320194
11570,52804,432290
11571,52806,495596
11572,52813,41958
11573,52831,95583
11574,52838,756729
11575,52845,486028
11576,52858,460505
11577,52865,469897
11578,52867,458364
11579,52872,403692
11580,52885,851578
11581,52891,472268
11582,52913,27067
11583,52922,43540
11584,52927,477731
11585,52929,471030
11586,52938,88678
11587,52942,363303
11588,52950,409904
11589,52952,480025
11590,52956,430772
11591,52967,491747
11592,52973,478311
11593,52975,427327
11594,52980,478337
11595,53000,463854
11596,53002,791304
11597,53004,800003
11598,53022,87578
11599,53024,762111
11600,53038,23382
11601,53052,59817
11602,53066,40221
11603,53084,805185
11604,53121,413267
11605,53123,907657
11606,53125,449088
11607,53127,470705
11608,53129,780571
11609,53131,389328
11610,53133,441007
11611,53138,455596
11612,53140,412915
11613,53143,444628
11614,53152,43778
11615,53154,874423
11616,53161,497137
11617,53187,449303
11618,53189,494222
11619,53207,411061
11620,53226,52861
11621,53282,499455
11622,53318,460740
11623,53322,496806
11624,53326,465203
11625,53342,450680
11626,53349,466399
11627,53352,450843
11628,53355,177242
11629,53370,104352
11630,53373,113187
11631,53375,101962
11632,53379,35937
11633,53382,36807
11634,53406,299937
11635,53416,472259
11636,53435,498353
11637,53443,32981
11638,53447,842929
11639,53450,79453
11640,53453,79946
11641,53460,423294
11642,53464,486576
11643,53466,479500
11644,53468,457572
11645,53476,484113
11646,53498,487092
11647,53519,1028528
11648,53548,46248
11649,53550,462504
11650,53554,32264
11651,53561,27189
11652,53569,405163
11653,53574,473709
11654,53578,449851
11655,53582,31235
11656,53592,461694
11657,53600,347016
11658,53651,418091
11659,53737,62038
11660,53741,463486
11661,53752,486480
11662,53766,414931
11663,53769,989000
11664,53774,49531
11665,53788,796212
11666,53827,75296
11667,53833,62864
11668,53835,46511
11669,53837,105508
11670,53839,119040
11671,53841,47152
11672,53843,89715
11673,53845,70188
11674,53847,217894
11675,53849,100851
11676,53851,101324
11677,53853,11870
11678,53855,50567
11679,53857,103640
11680,53859,473360
11681,53873,86366
11682,53880,64855
11683,53883,430484
11684,53885,446055
11685,53887,70464
11686,53894,386032
11687,53916,49829
11688,53919,31619
11689,53921,829459
11690,53953,450385
11691,53956,795368
11692,53963,432264
11693,53967,85678
11694,53972,337978
11695,53974,762114
11696,53988,765447
11697,53993,413099
11698,53996,418279
11699,53999,374563
11700,54001,373889
11701,54004,762107
11702,54010,57878
11703,54020,71824
11704,54049,89572
11705,54056,109195
11706,54067,91427
11707,54075,837106
11708,54094,446687
11709,54116,432289
11710,54121,42286
11711,54144,469689
11712,54171,498311
11713,54176,52005
11714,54185,832903
11715,54190,445922
11716,54193,772157
11717,54196,443455
11718,54198,101500
11719,54220,65037
11720,54229,90315
11721,54239,20815
11722,54241,26643
11723,54243,342882
11724,54248,796314
11725,54251,398963
11726,54254,457308
11727,54256,787475
11728,54259,486655
11729,54262,58383
11730,54268,785077
11731,54270,461703
11732,54272,462538
11733,54274,897361
11734,54276,481141
11735,54278,467110
11736,54281,423977
11737,54284,458522
11738,54286,440963
11739,54290,804452
11740,54318,54286
11741,54326,439810
11742,54328,778784
11743,54331,796375
11744,54341,430768
11745,54349,456630
11746,54354,478116
11747,54372,362225
11748,54378,890882
11749,54406,24353
11750,54419,402906
11751,54426,809407
11752,54445,69095
11753,54455,88242
11754,54480,56112
11755,54491,448927
11756,54493,77904
11757,54501,43567
11758,54503,829482
11759,54505,488508
11760,54510,808331
11761,54513,796368
11762,54519,434292
11763,54536,760187
11764,54542,40242
11765,54554,432325
11766,54561,109036
11767,54580,431979
11768,54605,60794
11769,54607,775566
11770,54612,416185
11771,54614,825225
11772,54617,412535
11773,54621,796335
11774,54648,293564
11775,54652,103595
11776,54686,462396
11777,54725,57622
11778,54732,424823
11779,54734,815244
11780,54736,431197
11781,54738,486051
11782,54745,477078
11783,54758,863037
11784,54768,462244
11785,54771,427392
11786,54775,499556
11787,54778,775488
11788,54780,489237
11789,54783,473700
11790,54785,373883
11791,54787,804461
11792,54796,841044
11793,54833,39220
11794,54872,74740
11795,54875,61636
11796,54878,63293
11797,54881,923752
11798,54908,804540
11799,54910,437857
11800,54922,36497
11801,54934,784972
11802,54958,445935
11803,54962,810988
11804,54964,59106
11805,54967,792965
11806,54972,421143
11807,54978,484111
11808,54986,69697
11809,54988,462721
11810,54995,1077258
11811,54997,381849
11812,54999,465602
11813,55020,811106
11814,55040,40737
11815,55050,401420
11816,55052,783233
11817,55061,800022
11818,55063,1093842
11819,55067,454931
11820,55069,1032846
11821,55071,912593
11822,55078,61648
11823,55080,476964
11824,55094,478134
11825,55098,405508
11826,55106,23940
11827,55110,465436
11828,55112,469184
11829,55116,455782
11830,55118,765443
11831,55132,476643
11832,55147,246405
11833,55154,283503
11834,55156,492499
11835,55159,79182
11836,55167,831888
11837,55176,925248
11838,55178,483812
11839,55190,452643
11840,55205,480269
11841,55207,409799
11842,55209,473188
11843,55223,498120
11844,55226,48182
11845,55232,432021
11846,55241,419984
11847,55245,452625
11848,55247,758758
11849,55250,492956
11850,55253,808357
11851,55255,800027
11852,55257,486640
11853,55259,484562
11854,55261,408839
11855,55267,480242
11856,55269,838221
11857,55272,498399
11858,55274,414055
11859,55276,465538
11860,55278,857265
11861,55280,805564
11862,55282,389722
11863,55284,804522
11864,55286,469623
11865,55288,831884
11866,55290,452623
11867,55292,790804
11868,55294,758798
11869,55298,486572
11870,55324,425395
11871,55329,466664
11872,55343,480011
11873,55360,498097
11874,55363,443680
11875,55369,54745
11876,55373,42281
11877,55389,59496
11878,55391,360323
11879,55402,758732
11880,55406,446298
11881,55408,756672
11882,55417,762110
11883,55419,464061
11884,55434,49004
11885,55440,449018
11886,55442,808417
11887,55444,421082
11888,55451,866437
11889,55460,92561
11890,55462,454457
11891,55467,355611
11892,55469,316599
11893,55476,356201
11894,55485,765451
11895,55487,758771
11896,55489,53666
11897,55492,454864
11898,55498,494834
11899,55507,67402
11900,55512,36692
11901,55517,391229
11902,55549,961117
11903,55553,779982
11904,55555,880502
11905,55566,906108
11906,55577,890870
11907,55603,780534
11908,55620,912583
11909,55626,210302
11910,55628,23236
11911,55652,79871
11912,55659,81494
11913,55668,446752
11914,55671,34162
11915,55681,94238
11916,55684,821470
11917,55687,912592
11918,55691,94641
11919,55705,817225
11920,55713,41786
11921,55721,861739
11922,55726,857355
11923,55729,388182
11924,55732,415965
11925,55740,108593
11926,55757,79278
11927,55765,765429
11928,55768,389790
11929,55782,444778
11930,55805,292963
11931,55814,401383
11932,55820,477348
11933,55826,219171
11934,55830,799934
11935,55844,496328
11936,55851,790706
11937,55854,39402
11938,55856,439123
11939,55872,426931
11940,55875,72195
11941,55888,26267
11942,55895,47985
11943,55901,445336
11944,55908,756683
11945,55926,63060
11946,55946,891527
11947,55955,486583
11948,55995,442933
11949,55999,457419
11950,56001,484740
11951,56003,405336
11952,56006,283337
11953,56009,65391
11954,56015,44789
11955,56022,113264
11956,56028,822849
11957,56030,988102
11958,56051,425094
11959,56060,284363
11960,56067,27087
11961,56079,780608
11962,56093,488478
11963,56095,995829
11964,56098,44072
11965,56141,792966
11966,56145,884328
11967,56152,461770
11968,56156,465494
11969,56158,937375
11970,56165,804516
11971,56167,1024943
11972,56169,211933
11973,56171,385752
11974,56174,480249
11975,56176,952640
11976,56274,757361
11977,56286,368794
11978,56313,34182
11979,56331,277327
11980,56333,775529
11981,56339,464141
11982,56350,34272
11983,56367,467406
11984,56370,438859
11985,56372,51093
11986,56379,762117
11987,56389,765120
11988,56432,64816
11989,56449,413879
11990,56474,381392
11991,56477,362538
11992,56479,141716
11993,56485,396190
11994,56490,775438
11995,56508,758784
11996,56511,937237
11997,56513,830968
11998,56515,912580
11999,56548,90608
12000,56551,462579
12001,56561,819354
12002,56563,847817
12003,56570,425236
12004,56574,433398
12005,56587,825232
12006,56599,977649
12007,56602,36641
12008,56607,419887
12009,56614,443844
12010,56616,424789
12011,56620,810823
12012,56626,13556
12013,56631,456121
12014,56633,489664
12015,56651,58564
12016,56671,479289
12017,56693,101595
12018,56700,473356
12019,56702,448154
12020,56715,477139
12021,56719,478829
12022,56744,759612
12023,56748,460721
12024,56757,408236
12025,56775,465234
12026,56779,855824
12027,56782,469494
12028,56786,67958
12029,56788,472062
12030,56797,70825
12031,56801,758730
12032,56805,841046
12033,56835,417056
12034,56837,450972
12035,56846,960790
12036,56848,102789
12037,56869,489458
12038,56874,387114
12039,56885,427309
12040,56888,461804
12041,56908,490579
12042,56915,760329
12043,56931,220644
12044,56941,431308
12045,56945,841032
12046,56949,988595
12047,56956,69226
12048,56959,47200
12049,56995,893356
12050,57017,58500
12051,57023,115950
12052,57027,339489
12053,57038,241663
12054,57041,58548
12055,57044,439547
12056,57069,51720
12057,57147,795493
12058,57179,424287
12059,57183,986264
12060,57209,58275
12061,57223,372873
12062,57236,462392
12063,57243,1032856
12064,57269,492463
12065,57274,1038988
12066,57276,259822
12067,57282,65398
12068,57291,423382
12069,57326,460780
12070,57353,780516
12071,57357,356453
12072,57368,1060277
12073,57370,951216
12074,57393,399095
12075,57401,896798
12076,57418,63483
12077,57421,422401
12078,57426,887719
12079,57430,76910
12080,57432,857295
12081,57439,480001
12082,57453,848542
12083,57464,760311
12084,57468,25948
12085,57473,31851
12086,57476,65542
12087,57478,19074
12088,57480,15016
12089,57482,11358
12090,57484,17463
12091,57499,99753
12092,57502,385586
12093,57504,808506
12094,57509,837803
12095,57513,70913
12096,57520,479968
12097,57522,486578
12098,57526,880578
12099,57528,462499
12100,57530,770810
12101,57532,1073498
12102,57534,406759
12103,57536,489282
12104,57538,785007
12105,57543,440846
12106,57550,73152
12107,57637,780607
12108,57640,411477
12109,57648,50456
12110,57655,480251
12111,57669,780536
12112,57690,63599
12113,57692,58203
12114,57695,106579
12115,57706,86650
12116,57709,35440
12117,57754,814666
12118,57772,70904
12119,57774,322298
12120,57776,318590
12121,57778,870112
12122,57792,825236
12123,57805,816616
12124,57811,970184
12125,57843,901507
12126,57845,800099
12127,57848,780492
12128,57854,25004
12129,57865,484877
12130,57868,28141
12131,57873,99817
12132,57910,780622
12133,57940,83296
12134,57942,497876
12135,57946,468820
12136,57949,494652
12137,57951,770752
12138,57960,33677
12139,57964,780486
12140,57970,892375
12141,57980,945356
12142,57991,34891
12143,57996,436607
12144,58003,61042
12145,58007,78259
12146,58025,489099
12147,58029,807054
12148,58033,937347
12149,58047,832266
12150,58059,48198
12151,58061,18909
12152,58078,485851
12153,58081,18972
12154,58084,872224
12155,58094,395421
12156,58103,443274
12157,58105,416236
12158,58107,1023481
12159,58111,449994
12160,58120,20702
12161,58123,282599
12162,58130,21508
12163,58136,826547
12164,58146,1001562
12165,58154,467200
12166,58156,839980
12167,58162,425413
12168,58174,424430
12169,58180,22353
12170,58185,1097256
12171,58191,854678
12172,58207,839938
12173,58209,246228
12174,58223,427582
12175,58228,76913
12176,58246,772168
12177,58269,239441
12178,58274,34936
12179,58282,40317
12180,58287,463027
12181,58291,997047
12182,58293,443649
12183,58295,200465
12184,58297,483607
12185,58299,451079
12186,58301,808279
12187,58303,813547
12188,58306,416044
12189,58309,912599
12190,58315,811138
12191,58324,475998
12192,58332,848557
12193,58334,466816
12194,58347,472160
12195,58351,870090
12196,58365,905979
12197,58367,462023
12198,58373,40974
12199,58376,1166827
12200,58379,386820
12201,58381,807721
12202,58409,398237
12203,58411,496319
12204,58418,455805
12205,58422,56049
12206,58425,1094594
12207,58432,486674
12208,58434,420740
12209,58437,95903
12210,58439,64253
12211,58452,918557
12212,58485,107953
12213,58490,970468
12214,58492,453548
12215,58494,804505
12216,58509,34241
12217,58520,89537
12218,58530,389235
12219,58534,419766
12220,58554,988108
12221,58559,468569
12222,58564,23955
12223,58576,60647
12224,58578,89904
12225,58589,66184
12226,58595,914382
12227,58598,86102
12228,58610,468442
12229,58622,814130
12230,58627,1023111
12231,58632,1032854
12232,58641,1002540
12233,58649,18192
12234,58652,940709
12235,58655,817538
12236,58661,254252
12237,58706,796307
12238,58709,381668
12239,58718,499570
12240,58722,73373
12241,58740,22074
12242,58743,395119
12243,58760,85764
12244,58774,72446
12245,58783,481797
12246,58785,475241
12247,58803,478087
12248,58806,858479
12249,58808,462477
12250,58810,412808
12251,58812,85213
12252,58816,473074
12253,58839,379865
12254,58847,82313
12255,58850,91757
12256,58870,388556
12257,58874,63278
12258,58876,489281
12259,58879,893382
12260,58881,416675
12261,58889,995061
12262,58895,56919
12263,58898,454065
12264,58904,83728
12265,58920,478999
12266,58922,464955
12267,58933,758053
12268,58937,903627
12269,58939,827713
12270,58941,1068658
12271,58945,482901
12272,58964,856288
12273,58972,410377
12274,58975,963794
12275,58992,1097239
12276,58994,912590
12277,58998,800039
12278,59000,497972
12279,59014,426592
12280,59016,421073
12281,59018,857191
12282,59022,481536
12283,59026,875113
12284,59031,855895
12285,59037,811080
12286,59040,857376
12287,59044,1007950
12288,59053,348853
12289,59065,488988
12290,59074,70794
12291,59103,865556
12292,59105,963208
12293,59107,815178
12294,59114,69134
12295,59116,437954
12296,59118,1045670
12297,59126,815241
12298,59129,892899
12299,59131,845955
12300,59136,892425
12301,59138,470732
12302,59141,845046
12303,59143,1111833
12304,59154,32258
12305,59157,27800
12306,59159,23249
12307,59173,73240
12308,59178,28345
12309,59180,32007
12310,59182,34266
12311,59184,35419
12312,59188,45296
12313,59216,419449
12314,59220,425326
12315,59256,800240
12316,59258,871426
12317,59260,494271
12318,59273,412637
12319,59290,417871
12320,59295,1091617
12321,59302,477916
12322,59306,926129
12323,59313,436889
12324,59315,371746
12325,59327,193763
12326,59333,866439
12327,59336,1012804
12328,59339,475984
12329,59362,497323
12330,59366,281680
12331,59369,936501
12332,59376,977214
12333,59382,826711
12334,59387,460791
12335,59399,454084
12336,59404,790623
12337,59418,802948
12338,59421,1033643
12339,59426,1080695
12340,59435,795439
12341,59440,482463
12342,59447,106911
12343,59463,46031
12344,59465,31976
12345,59478,844462
12346,59485,478090
12347,59501,499448
12348,59519,827517
12349,59527,42046
12350,59547,473389
12351,59549,942384
12352,59590,1047007
12353,59594,884224
12354,59602,808486
12355,59604,830558
12356,59607,1112115
12357,59615,367882
12358,59621,762104
12359,59625,469099
12360,59641,52106
12361,59655,940620
12362,59665,52724
12363,59667,435706
12364,59669,479916
12365,59680,23303
12366,59684,841119
12367,59705,487273
12368,59709,488604
12369,59715,482599
12370,59721,427998
12371,59725,1000774
12372,59727,482606
12373,59729,379976
12374,59731,1151309
12375,59738,490076
12376,59753,768120
12377,59784,441773
12378,59795,939681
12379,59799,233809
12380,59801,92963
12381,59805,64256
12382,59810,1000771
12383,59814,812243
12384,59832,43132
12385,59834,63970
12386,59836,47889
12387,59838,66907
12388,59840,66970
12389,59842,52792
12390,59844,62639
12391,59846,20030
12392,59850,75263
12393,59852,63775
12394,59854,51198
12395,59858,27042
12396,59861,26008
12397,59865,24453
12398,59867,53017
12399,59888,84807
12400,59893,71483
12401,59895,91406
12402,59900,960144
12403,59905,84465
12404,59908,803057
12405,59910,829098
12406,59912,846040
12407,59915,758786
12408,59922,312886
12409,59938,76804
12410,59942,54038
12411,59945,11439
12412,59947,89847
12413,59954,12752
12414,59960,53434
12415,59974,55981
12416,59976,55320
12417,59985,460745
12418,59988,464907
12419,59995,1078188
12420,60007,116118
12421,60020,913968
12422,60030,491162
12423,60032,415856
12424,60037,949731
12425,60040,800080
12426,60044,923600
12427,60046,889588
12428,60059,400761
12429,60069,910970
12430,60072,493464
12431,60074,448157
12432,60086,433350
12433,60096,304808
12434,60103,44357
12435,60106,71634
12436,60110,70814
12437,60124,811128
12438,60126,425061
12439,60128,913445
12440,60133,940585
12441,60135,479547
12442,60137,997088
12443,60141,964587
12444,60145,11565
12445,60147,889652
12446,60150,27515
12447,60179,67055
12448,60183,929235
12449,60189,99053
12450,60193,384832
12451,60198,70628
12452,60201,63555
12453,60223,19563
12454,60225,18471
12455,60227,16473
12456,60229,21505
12457,60231,18097
12458,60234,14463
12459,60237,85289
12460,60240,71721
12461,60243,69103
12462,60256,53765
12463,60259,447854
12464,60284,1204298
12465,60286,889134
12466,60289,846308
12467,60291,479468
12468,60293,1082886
12469,60295,1114277
12470,60303,492784
12471,60309,37508
12472,60311,34522
12473,60314,57940
12474,60316,61787
12475,60322,888693
12476,60333,1093824
12477,60336,91497
12478,60338,487928
12479,60341,896866
12480,60343,29751
12481,60353,17048
12482,60356,212573
12483,60363,960890
12484,60376,911010
12485,60382,1157705
12486,60384,405496
12487,60389,870211
12488,60391,1034427
12489,60393,463381
12490,60397,795421
12491,60405,909388
12492,60408,1064932
12493,60411,60560
12494,60418,816545
12495,60421,847897
12496,60436,829193
12497,60450,806679
12498,60461,997188
12499,60463,985025
12500,60469,386038
12501,60471,479528
12502,60475,451966
12503,60479,822858
12504,60482,787523
12505,60484,39090
12506,60487,60550
12507,60490,1210351
12508,60494,42274
12509,60503,879843
12510,60508,170351
12511,60514,373051
12512,60516,765476
12513,60522,1050160
12514,60524,470679
12515,60526,472071
12516,60530,869977
12517,60538,492486
12518,60544,424971
12519,60546,245027
12520,60551,901475
12521,60566,1024942
12522,60568,478394
12523,60579,453383
12524,60585,74312
12525,60590,765141
12526,60599,462295
12527,60609,758742
12528,60616,55124
12529,60618,444672
12530,60625,51047
12531,60641,422783
12532,60647,800241
12533,60649,482603
12534,60654,437526
12535,60666,913958
12536,60684,409459
12537,60688,1043838
12538,60702,865957
12539,60707,844768
12540,60728,1045889
12541,60735,952682
12542,60737,472205
12543,60743,1086340
12544,60745,54687
12545,60753,1117385
12546,60756,838283
12547,60758,412536
12548,60760,443701
12549,60763,486259
12550,60766,1155592
12551,60768,1157620
12552,60803,63230
12553,60825,473514
12554,60827,949489
12555,60832,964539
12556,60857,801526
12557,60880,87545
12558,60885,1039652
12559,60887,841084
12560,60894,819714
12561,60896,19935
12562,60930,820162
12563,60937,859163
12564,60939,1027862
12565,60941,805570
12566,60943,978759
12567,60946,493450
12568,60948,914797
12569,60950,497465
12570,60990,55052
12571,60992,428870
12572,61004,103303
12573,61009,769508
12574,61011,783608
12575,61013,177507
12576,61018,247613
12577,61024,910936
12578,61026,425637
12579,61031,76933
12580,61035,804552
12581,61037,841925
12582,61041,828158
12583,61071,1018785
12584,61073,411475
12585,61075,974554
12586,61083,382053
12587,61100,859765
12588,61110,414426
12589,61116,69792
12590,61123,810900
12591,61132,942385
12592,61136,962711
12593,61160,1185834
12594,61167,1029120
12595,61206,809425
12596,61210,490181
12597,61215,883995
12598,61236,1185616
12599,61240,1139797
12600,61246,1104733
12601,61248,452608
12602,61250,852713
12603,61253,1091751
12604,61255,1031969
12605,61257,963807
12606,61262,790686
12607,61264,901485
12608,61267,486321
12609,61269,889671
12610,61279,42692
12611,61285,218505
12612,61289,906665
12613,61301,765430
12614,61312,425308
12615,61317,445965
12616,61319,1172206
12617,61323,887883
12618,61348,1213644
12619,61350,364970
12620,61352,988047
12621,61354,844671
12622,61357,1149405
12623,61361,430770
12624,61373,98672
12625,61396,54292
12626,61398,804507
12627,61401,831887
12628,61406,472027
12629,61414,34297
12630,61434,64754
12631,61449,1068641
12632,61451,37263
12633,61465,814022
12634,61467,790657
12635,61470,77270
12636,61473,490234
12637,61475,1020936
12638,61493,992911
12639,61553,492881
12640,61560,100768
12641,61567,1087458
12642,61569,791178
12643,61586,472156
12644,61628,401808
12645,61634,38097
12646,61638,1282045
12647,61646,452971
12648,61678,492619
12649,61692,457275
12650,61695,815457
12651,61697,1034331
12652,61705,947802
12653,61707,859760
12654,61724,92149
12655,61729,995039
12656,61742,454976
12657,61768,388727
12658,61816,459102
12659,61818,353324
12660,61862,474642
12661,61868,482528
12662,61913,60073
12663,61931,69124
12664,61934,71521
12665,61937,45848
12666,61941,870122
12667,61948,899128
12668,61950,870204
12669,61967,56444
12670,61986,800308
12671,61991,1046997
12672,61994,351459
12673,62000,53987
12674,62010,920461
12675,62014,481254
12676,62049,48918
12677,62054,72231
12678,62081,1059786
12679,62113,455538
12680,62115,425458
12681,62137,956038
12682,62153,51879
12683,62155,981227
12684,62157,782867
12685,62198,68924
12686,62203,1029234
12687,62206,127310
12688,62208,47682
12689,62213,376873
12690,62235,972883
12691,62237,1224448
12692,62245,51792
12693,62250,929425
12694,62254,89746
12695,62265,809504
12696,62277,460485
12697,62293,864761
12698,62299,913951
12699,62304,307596
12700,62334,108597
12701,62344,1084950
12702,62374,758774
12703,62376,970411
12704,62378,841027
12705,62383,6333
12706,62385,64860
12707,62390,481580
12708,62394,467197
12709,62420,911024
12710,62434,1007028
12711,62437,1175491
12712,62439,1046163
12713,62467,68569
12714,62474,66745
12715,62511,383028
12716,62514,41257
12717,62526,72912
12718,62553,416212
12719,62577,1054588
12720,62586,1190617
12721,62644,1063669
12722,62660,808230
12723,62662,90182
12724,62669,134771
12725,62718,963743
12726,62721,312409
12727,62726,1142798
12728,62729,885415
12729,62733,1082868
12730,62761,88222
